formula,target
Ag2SeO3,3.2763825992
Ba2CaWO6,4.746106342819999
Cd2SnO4,1.7926985101599997
LaCuO2,4.93213482078
BaZnO2,4.67236026449
TlBO2,5.43310396219
ReAgO4,4.16783784116
CdWO4,4.311888452790002
HgMoO4,3.41947890108
TaInO4,5.88184310778
SrTa2O6,5.403698911699999
Ba2ZnGe2S6O,3.81189989132
NbBiO4,4.819542876080001
Sr2CuBrO2,5.58202139569
RbSbO2,4.23331413389
Ca2Pt3O8,1.9768682275
Ba(CuO)2,3.4519129365400003
BaSnO3,2.35580774261
Sr3CdPtO6,3.83328775604
CsCu3O2,3.04379579668
BaTeO3,4.55883080013
CsIO3,5.04156640434
NaAuO2,2.57929004658
Ta2O5,5.14326273426
La2CoIrO6,0.875825896159
LiAg3O2,1.50726648104
K2HgO2,4.56199899694
SrTaNO2,2.18060044805
RbTaO3,5.777210405290001
SrHfO3,7.39781051969
Ca2Hf7O16,7.191537384460001
BaWO4,6.581580436169999
LaSO,2.79300833884
NaTlO2,2.18496573972
Nb2Hg2O7,1.90187132992
Hg3(BO3)2,4.50407620837
Sr4P2O,2.98982051249
Sr2PbO4,2.93889657811
Ca4Sb2O,2.22360073419
CaBiClO2,5.86785588305
Ba2YTaO6,6.133286549269999
Ba3NaTaO6,6.41943586969
Rb2O,4.89169575684
LaClO,7.853581311919999
HgAsO3,2.24950912603
Sr5(AuO4)2,2.63612799941
RbLaO2,6.766171260780001
YZnAsO,1.89433879152
LaZnPO,1.24551360027
BaZnSO,4.13019521527
NaBiO2,2.83035125835
Ge3(BiO3)4,5.70489249711
Rb2CdO2,3.69394967988
Cs6Si2O7,6.98708943657
Ba2ZnO3,5.358247503069999
Ba2InO3F,4.0581391166500005
Ba2SnO4,4.78393689566
Rb2SnO2,4.46535637736
NaAg3O2,1.53667787481
InAgO2,2.0419856317
BaSbClO2,4.93185283386
PbSeO3,5.05547281126
Ba2YBiO6,3.83299480369
In6Ge2PtO9,2.22597351446
Rb2Sn2O3,2.63630388566
Hg2NO4,2.87665172927
Ba3In2O6,2.6295575020200004
La2Hf2O7,7.667635095510001
Ba3BAsO3,3.4236478514
Pb2CO4,5.83355632234
Ba2CuClO2,0.902847073786
Cs2ZrO3,7.212600844260002
CaHgO2,4.39329441748
KTlO2,2.02427799078
Ba2LaTaO6,6.10674884473
La2SO2,5.517828383
HfO2,6.97534822372
Ba2BiSbO6,3.20868465046
KBiO2,3.79411959233
Hg2SO4,3.73791819355
Rb2PbO3,3.2232978028
BaCdO2,2.54182261003
Ca(AuO2)2,2.72190551402
LaTaN2O,1.86511635588
CsSbO2,4.47248253322
RbAgO,3.5362819504000003
CsCuO,3.28730151786
SrBiClO2,5.70580727326
Sr3GeO,1.20556662734
Cu2PbO2,2.58967356871
PtO2,1.08860761966
TaBiO4,5.5498019186
TlPd3O4,1.9124232801900003
Cs2O2,4.70591949342
TlIO3,4.74539014385
YBi2ClO4,3.1632465627099995
BaLa2PtO5,4.185099415340002
Hg2GeO4,2.235869703
BaO,4.85130534027
LaZnAsO,1.11707620105
LaCuSeO,3.1731724183
HfSO,4.819620663409999
Tl2CO3,5.483758934859999
Sr4As2O,2.87458315999
K2Pb2O3,3.49503529792
Ba2PbO4,2.50530201187
Sr(AuO2)2,2.6447638532
BaBiO3,0.548120466822
La2SeO2,4.4537356789
La4Se3O4,2.80571197363
Cd(PtO2)3,0.608432656604
SbPbClO2,3.44322790636
LaBrO,7.364969609189999
BiOF,5.6389238842100005
Ag2BiO3,1.02987476502
Sr(BiO2)2,4.771592125480001
Tl2MoO4,4.760176615430001
Rb2HgO2,4.54743735881
RbBiO2,4.1762083728500015
YBi2BrO4,3.0614728619200005
Tl2Pt2O7,1.33236140957
Bi2Pt2O7,1.35573840421
Rb2PbO2,4.04309052415
SrBiBrO2,5.511315446599999
BaBiClO2,5.47692683721
AuClO,1.7236006220700002
TiTl2O3,4.0600960229
Ba2Tl2O5,1.28569047689
AgHg3SbO6,2.16822752034
Ba(AuO2)2,2.5196464509
Bi4O7,1.71028136681
Ba2Bi2O5,3.79472648347
BiClO,4.62606635305
KTlO,3.06155929918
InAuO2,0.624828153939
CdHgO2,1.50210763666
YBi2IO4,3.06634740126
Tl3PO4,5.0162765848
