formula,target
Tb1Pd1Zn,False
N1Ni1Fe,False
Pd1Sn1Tb,False
In1Ni1Dy,False
Pt1Sr1Sn,False
Zn1Al1Er,False
Mg1Mn1Ge,False
Cu1Eu1Sb,False
Eu1Cu1Sb,False
Ag1Pb1Ce,False
Ga1Ce1Zn,False
Sn1Ho1Cu,False
Sr1P1Li,False
Ho1P1Ni,False
Ga1Co1Sm,False
Si1Mn1Ho,False
In1Gd1Pd,False
Pd1Ga1Nd,False
Zn1Ge1Ce,False
In1I1Te,False
Nd1Te1Sb,False
N1Na1Sn,False
Rh1Te1Cl,False
Yb1As1Pt,False
La1Pd1Mg,False
Pt1As1Er,False
Ag1Yb1Si,False
S1Fe1P,False
As1Ba1Ag,False
Ni1Fe1Si,False
Sb1Na1Zn,False
Na1S1K,False
Li1Sm1Sn,False
Se1Ce1Sb,False
Cu1Te1As,False
Na1Ge1Au,False
Al1Cu1Y,False
Ge1Sb1Nb,False
Gd1Pd1Zn,False
Zn1Nd1Sn,False
Er1Ni1Ge,False
Sm1Co1Si,False
Zn1Gd1Rh,False
Cd1Pd1Ce,False
Gd1Pd1Mg,False
F1Cl1Ca,False
Pd1Ga1Tm,False
Ru1Ge1Nd,False
Sn1Tm1Ag,False
Co1Sn1Ho,False
Tb1Cu1Pb,False
Dy1Rh1Ge,False
Au1Sc1Si,False
Sn1La1Zn,False
Sn1Ce1Cu,False
Lu1Pd1In,False
Ni1Co1Si,False
O1Na1Ag,False
Ni1Nd1Al,False
Er1Sn1Ag,False
F1Yb1O,False
Tl1Pd1La,False
Mn1Al1Ge,False
Cu1Ca1Sn,False
As1Ag1Eu,False
Tl1S1Ag,False
Au1Lu1Ge,False
Zr1Si1Os,False
Zr1Al1Ni,False
Cl1Nd1O,False
C1Lu1Co,False
Ba1Li1As,False
K1Mg1Bi,False
Sn1Tb1Ge,False
Ga1Ge1Li,False
Pb1Tm1Ag,False
F1Ho1O,False
Zn1Rh1Sm,False
